x,y,heading
367007.3868197798,3450891.4816530943,0.4731195927
367007.6222325425,3450891.6021601055,0.4731196149
367007.8576452996,3450891.7226671204,0.4731196431
367008.0930580513,3450891.8431741409,0.4731196742
367008.3284707949,3450891.9636811665,0.4731197016
367008.5638835354,3450892.0841881987,0.4731197236
367008.7992962704,3450892.2046952345,0.4731197561
367009.0347089974,3450892.3252022760,0.4731197772
367009.2701217212,3450892.4457093221,0.4731198023
367009.5055344396,3450892.5662163729,0.4731198308
367009.7409471524,3450892.6867234292,0.4731198634
367009.9763598571,3450892.8072304912,0.4731198830
367010.2070773431,3450892.9253340904,0.4696589238
367010.4428127719,3450893.0449785162,0.4696589486
367010.6785481926,3450893.1646229452,0.4696589782
367010.9142836080,3450893.2842673804,0.4696590108
367011.1500190153,3450893.4039118211,0.4696590260
367011.3857544220,3450893.5235562660,0.4696590616
367011.6214898207,3450893.6432007174,0.4696590821
367011.8572252139,3450893.7628451721,0.4696591110
367012.0824102204,3450893.8771349224,0.4696591110
367012.0824102204,3450893.8771349224,0.4696591508
367012.3181456028,3450893.9967793920,0.4696591767
367012.5538809774,3450894.1164238653,0.4696592058
367012.7896163489,3450894.2360683456,0.4696592272
367013.0253517124,3450894.3557128282,0.4696592570
367013.2610870703,3450894.4753573169,0.4696592827
367013.4968224253,3450894.5950018116,0.4696593126
367013.7325577746,3450894.7146463124,0.4696593325
367013.9682931161,3450894.8342908151,0.4696593659
367014.2040284545,3450894.9539353261,0.4696593917
367014.4167016691,3450895.0618749526,0.4696589260
367014.6524370415,3450895.1815193505,0.4696589632
367014.8881724060,3450895.3011637554,0.4696589810
367015.1239077674,3450895.4208081639,0.4696590109
367015.3596431233,3450895.5404525786,0.4696590329
367015.5953784736,3450895.6600969969,0.4696590653
367015.8311138161,3450895.7797414209,0.4696590910
367016.0668491554,3450895.8993858509,0.4696591132
367016.3025844892,3450896.0190302846,0.4696591428
367016.5383198175,3450896.1386747244,0.4696591769
367016.7740551379,3450896.2583191702,0.4696591932
367017.0097904552,3450896.3779636193,0.4696592287
367017.2455257645,3450896.4976080749,0.4696592484
367017.4812610707,3450896.6172525347,0.4696592734
367017.7169963714,3450896.7368969992,0.4696593358
367017.7294094349,3450896.7431970933,0.4696593358
367017.7294094349,3450896.7431970933,0.4696592991
367017.9651447298,3450896.8628415624,0.4696593195
367018.2008800192,3450896.9824860347,0.4696593508
367018.4366153032,3450897.1021305136,0.4696593743
367018.6263260274,3450897.1984158116,0.4866375472
367018.8604531804,3450897.3222870524,0.4866375639
367019.0945803327,3450897.4461582978,0.4866376012
367019.3287074745,3450897.5700295488,0.4866376228
367019.5628346154,3450897.6939008059,0.4866376508
367019.7969617458,3450897.8177720658,0.4866376797
367020.0310888730,3450897.9416433326,0.4866377036
367020.2652159947,3450898.0655146036,0.4866377278
367020.4993431105,3450898.1893858789,0.4866377561
367020.7334702208,3450898.3132571597,0.4866377865
367020.9675973254,3450898.4371284465,0.4866378136
367021.2017244243,3450898.5609997385,0.4866378344
367021.4358515176,3450898.6848710338,0.4866378646
367021.6699786052,3450898.8087423351,0.4866378902
367021.9041056872,3450898.9326136410,0.4866379204
367022.1382327634,3450899.0564849530,0.4866379427
367022.3723598341,3450899.1803562688,0.4866379746
367022.6064868991,3450899.3042275910,0.4866379969
367022.8406139584,3450899.4280989170,0.4866380240
367023.0747410121,3450899.5519702481,0.4866380542
367023.3088680601,3450899.6758415853,0.4866380722
367023.3959116456,3450899.7218943839,0.4866375052
367023.6300387423,3450899.8457655823,0.4866375433
367023.8641658332,3450899.9696367891,0.4866375626
367024.0982929185,3450900.0935079986,0.4866375953
367024.3324199959,3450900.2173792138,0.4866376143
367024.4759049983,3450900.2932938095,0.4866376143
367024.4759049983,3450900.2932938095,0.4866376581
367024.7100320665,3450900.4171650386,0.4866376882
367024.9441591291,3450900.5410362738,0.4866377196
367025.1782861835,3450900.6649075141,0.4866377481
367025.4124132324,3450900.7887787600,0.4866377710
367025.6465402780,3450900.9126500110,0.4866377888
367025.8806673179,3450901.0365212644,0.4866378248
367026.1147943497,3450901.1603925242,0.4866378506
367026.3489213784,3450901.2842637901,0.4866378805
367026.5830483989,3450901.4081350607,0.4866379060
367026.8171754138,3450901.5320063359,0.4866379288
367027.0513024254,3450901.6558776163,0.4866379544
367027.2854294314,3450901.7797489013,0.4866379888
367027.5195564294,3450901.9036201923,0.4866380071
367027.7536834240,3450902.0274914871,0.4866380446
367027.9878104106,3450902.1513627889,0.4866380578
367028.1654973706,3450902.2453729501,0.4866375424
367028.3996244014,3450902.3692441247,0.4866375694
367028.6337514265,3450902.4931153045,0.4866375947
367028.8678784434,3450902.6169864875,0.4866376253
367029.1020054572,3450902.7408576780,0.4866376460
367029.3361324653,3450902.8647288717,0.4866376778
367029.5702594677,3450902.9886000720,0.4866377048
367029.8043864645,3450903.1124712774,0.4866377274
367030.0385134556,3450903.2363424865,0.4866377528
367030.2726404411,3450903.3602137002,0.4866377861
367030.5067674209,3450903.4840849210,0.4866378086
367030.7408943950,3450903.6079561454,0.4866378369
367030.9750213611,3450903.7318273741,0.4866378658
367031.2091483239,3450903.8556986097,0.4866378898
367031.4432752811,3450903.9795698496,0.4866379168
367031.6774022327,3450904.1034410945,0.4866379409
367031.9115291785,3450904.2273123437,0.4866379786
367032.1456561162,3450904.3511835998,0.4866379903
367032.3797830508,3450904.4750548578,0.4866380283
367032.6139099797,3450904.5989261242,0.4866380491
367032.8480369030,3450904.7227973938,0.4866380623
367032.9350830086,3450904.7688515247,0.4828212247
367033.1695769097,3450904.8917736979,0.4828212433
367033.4040708100,3450905.0146958763,0.4828212757
367033.6385646998,3450905.1376180588,0.4828213015
367033.8730585864,3450905.2605402474,0.4828213270
367034.1075524674,3450905.3834624407,0.4828213509
367034.3420463428,3450905.5063846381,0.4828213808
367034.5765402126,3450905.6293068416,0.4828214080
367034.8110340767,3450905.7522290503,0.4828214351
367035.0455279351,3450905.8751512640,0.4828214589
367035.2800217880,3450905.9980734820,0.4828214962
367035.5145156329,3450906.1209957069,0.4828215072
367035.7490094769,3450906.2439179346,0.4828215472
367035.9835033105,3450906.3668401688,0.4828215700
367036.2179971408,3450906.4897624082,0.4828215908
367036.4524909655,3450906.6126846508,0.4828216240
367036.6869847847,3450906.7356069004,0.4828216448
367036.9214785981,3450906.8585291533,0.4828216748
367037.1559724060,3450906.9814514122,0.4828217035
367037.3904662082,3450907.1043736767,0.4828217256
367037.6249600049,3450907.2272959449,0.4828217557
367037.8594537934,3450907.3502182178,0.4828217847
367038.0939475812,3450907.4731404991,0.4828218080
367038.3284413585,3450907.5960627818,0.4828218415
367038.5629351326,3450907.7189850728,0.4828218521
367038.6734369792,3450907.7769104508,0.4906069713
367038.9071788421,3450907.9017678872,0.4906069973
367039.1409207017,3450908.0266253296,0.4906070286
367039.3746625532,3450908.1514827772,0.4906070588
367039.6084043965,3450908.2763402294,0.4906070756
367039.8421462390,3450908.4011976863,0.4906071072
367040.0758880734,3450908.5260551483,0.4906071390
367040.3096299021,3450908.6509126169,0.4906071645
367040.5433717251,3450908.7757700901,0.4906071781
367040.7771135449,3450908.9006275656,0.4906072159
367041.0108553565,3450909.0254850481,0.4906072460
367041.2445971625,3450909.1503425366,0.4906072687
367041.4783389627,3450909.2752000289,0.4906072957
367041.7120807573,3450909.4000575263,0.4906073275
367041.9458225461,3450909.5249150302,0.4906073426
367042.1795643318,3450909.6497725369,0.4906073726
367042.4133061093,3450909.7746300483,0.4906074076
367042.6470478810,3450909.8994875671,0.4906074268
367042.8807896472,3450910.0243450888,0.4906074573
367043.1145314076,3450910.1492026164,0.4906074874
367043.3482731624,3450910.2740601501,0.4906075100
367043.5820149114,3450910.3989176876,0.4906075298
367043.8157566572,3450910.5237752292,0.4906075591
367043.9405231684,3450910.5904216082,0.4906069708
367044.1742649617,3450910.7152790073,0.4906069952
367044.4080067519,3450910.8401364121,0.4906070330
367044.6417485338,3450910.9649938238,0.4906070523
367044.8754903101,3450911.0898512383,0.4906070764
367045.1092320808,3450911.2147086570,0.4906071082
367045.3429738457,3450911.3395660822,0.4906071280
367045.5767156073,3450911.4644235116,0.4906071626
367045.8104573608,3450911.5892809471,0.4906071839
367046.0441991111,3450911.7141383872,0.4906072137
367046.2779408533,3450911.8389958320,0.4906072409
367046.5116825898,3450911.9638532819,0.4906072666
367046.7454243205,3450912.0887107365,0.4906072969
367046.9791660456,3450912.2135681971,0.4906073166
367047.2129077674,3450912.3384256619,0.4906073449
367047.4466494811,3450912.4632831309,0.4906073724
367047.6803911916,3450912.5881406064,0.4906074025
367047.9141328939,3450912.7129980866,0.4906074311
367048.1478745905,3450912.8378555723,0.4906074509
367048.3816162839,3450912.9627130623,0.4906074805
367048.6153579667,3450913.0875705555,0.4906075083
367048.8490996488,3450913.2124280566,0.4906075336
367049.0828413226,3450913.3372855610,0.4906075492
367049.2076093903,3450913.4039327698,0.5006177720
367049.4403647642,3450913.5312743764,0.5006177876
367049.6731201372,3450913.6586159873,0.5006178192
367049.9058755020,3450913.7859576032,0.5006178544
367050.1386308611,3450913.9132992267,0.5006178709
367050.3713862144,3450914.0406408519,0.5006178955
367050.6041415643,3450914.1679824828,0.5006179336
367050.7805617003,3450914.2645028415,0.5022381824
367051.0131553332,3450914.3922461052,0.5022382159
367051.2457489579,3450914.5199893746,0.5022382446
367051.4783425768,3450914.6477326495,0.5022382752
367051.7109361900,3450914.7754759304,0.5022382949
367051.9435297974,3450914.9032192142,0.5022383270
367052.1761233989,3450915.0309625044,0.5022383498
367052.4087169947,3450915.1587057984,0.5022383801
367052.6413105848,3450915.2864490985,0.5022383986
367052.8739041715,3450915.4141924023,0.5022384319
367053.1064977499,3450915.5419357116,0.5022384562
367053.3390913226,3450915.6696790252,0.5022384914
367053.5716848895,3450915.7974223462,0.5022385112
367053.8042784506,3450915.9251656700,0.5022385431
367054.0368720059,3450916.0529090003,0.5022385629
367054.2694655554,3450916.1806523334,0.5022385933
367054.5020590992,3450916.3083956726,0.5022386133
367054.7346526396,3450916.4361390159,0.5022386512
367054.9672461718,3450916.5638823663,0.5022386693
367055.1998396983,3450916.6916257190,0.5022386973
367055.4324332212,3450916.8193690781,0.5022387287
367055.6650267361,3450916.9471124425,0.5022387547
367055.8976202452,3450917.0748558114,0.5022387791
367056.1302137484,3450917.2025991846,0.5022388111
367056.3628072459,3450917.3303425643,0.5022388338
367056.5954007377,3450917.4580859477,0.5022388628
367056.8279942236,3450917.5858293367,0.5022388839
367056.8876958256,3450917.6186182401,0.5073228923
367057.1197781532,3450917.7476210245,0.5073229119
367057.3518604751,3450917.8766238117,0.5073229441
367057.5839427911,3450918.0056266054,0.5073229762
367057.8160251013,3450918.1346294056,0.5073229899
367058.0481074057,3450918.2636322067,0.5073230297
367058.2801897017,3450918.3926350153,0.5073230467
367058.5122719968,3450918.5216378286,0.5073230846
367058.7443542813,3450918.6506406474,0.5073231061
367058.9764365624,3450918.7796434709,0.5073231289
367059.2085188377,3450918.9086462981,0.5073231612
367059.4406011071,3450919.0376491318,0.5073231858
367059.6726833706,3450919.1666519698,0.5073232160
367059.9047656259,3450919.2956548124,0.5073232405
367060.1368478780,3450919.4246576605,0.5073232652
367060.3689301241,3450919.5536605129,0.5073232911
367060.6010123644,3450919.6826633699,0.5073233232
367060.8330945988,3450919.8116662335,0.5073233430
367061.0651768275,3450919.9406690998,0.5073233827
367061.2972590479,3450920.0696719736,0.5073233968
367061.5293412673,3450920.1986748511,0.5073234330
367061.7614234762,3450920.3276777337,0.5073234454
367061.8357471740,3450920.3689905582,0.5145378542
367062.0670942577,3450920.4997783718,0.5145378834
367062.2984413354,3450920.6305661909,0.5145379172
367062.5297884048,3450920.7613540157,0.5145379372
367062.7611354708,3450920.8921418446,0.5145379649
367062.9924825309,3450921.0229296787,0.5145380000
367063.2238295828,3450921.1537175188,0.5145380188
367063.4551766311,3450921.2845053626,0.5145380478
367063.6865236711,3450921.4152932107,0.5145380741
367063.9178707077,3450921.5460810647,0.5145380956
367064.1492177384,3450921.6768689221,0.5145381354
367064.3805647608,3450921.8076567869,0.5145381539
367064.6119117798,3450921.9384446554,0.5145381817
367064.8432587928,3450922.0692325290,0.5145382122
367065.0746057977,3450922.2000204073,0.5145382386
367065.3059527989,3450922.3308082917,0.5145382600
367065.5372997944,3450922.4615961793,0.5145382878
367065.7686467814,3450922.5923840706,0.5145383183
367065.9999937652,3450922.7231719694,0.5145383369
367066.2313407430,3450922.8539598705,0.5145383814
367066.4626877125,3450922.9847477805,0.5145383938
367066.6940346785,3450923.1155356923,0.5145384215
367066.9253816387,3450923.2463236093,0.5145384538
367067.1567285905,3450923.3771115313,0.5145384798
367067.3880755389,3450923.5078994595,0.5145385076
367067.6194224814,3450923.6386873927,0.5145385290
367067.8507694156,3450923.7694753278,0.5145385597
367068.0821163465,3450923.9002632704,0.5145385891
367068.3134632713,3450924.0310512185,0.5145385992
367068.4109713736,3450924.0861757244,0.5204873158
367068.6417034892,3450924.2184334686,0.5204873463
367068.8724355992,3450924.3506912189,0.5204873682
367069.1031677030,3450924.4829489724,0.5204874005
367069.3338998010,3450924.6152067324,0.5204874252
367069.5646318931,3450924.7474644966,0.5204874500
367069.7953639792,3450924.8797222651,0.5204874838
367070.0260960595,3450925.0119800405,0.5204874981
367070.2568281337,3450925.1442378168,0.5204875394
367070.4875602021,3450925.2764956024,0.5204875581
367070.7182922645,3450925.4087533904,0.5204875874
367070.9490243210,3450925.5410111840,0.5204876107
367071.1797563716,3450925.6732689813,0.5204876429
367071.4104884163,3450925.8055267851,0.5204876678
367071.6412204551,3450925.9377845931,0.5204876956
367071.8719524879,3450926.0700424062,0.5204877234
367072.1026845147,3450926.2023002245,0.5204877480
367072.3334165357,3450926.3345580469,0.5204877759
367072.5641485507,3450926.4668158744,0.5204878021
367072.7948805598,3450926.5990737067,0.5204878269
367073.0256125630,3450926.7313315431,0.5204878562
367073.1742278180,3450926.8165192637,0.5204873142
367073.4049598679,3450926.9487769697,0.5204873450
367073.6356919144,3450927.0810346832,0.5204873759
367073.8664239524,3450927.2132924013,0.5204873929
367074.0971559870,3450927.3455501227,0.5204874238
367074.3278880157,3450927.4778078501,0.5204874530
367074.5586200360,3450927.6100655817,0.5204874810
367074.7893520527,3450927.7423233199,0.5204875011
367075.0200840636,3450927.8745810608,0.5204875349
367075.2508160661,3450928.0068388074,0.5204875598
367075.4815480651,3450928.1390965595,0.5204875874
367075.7122800558,3450928.2713543153,0.5204876108
367075.9430120430,3450928.4036120763,0.5204876371
367076.1737440242,3450928.5358698419,0.5204876739
367076.4044759971,3450928.6681276141,0.5204876896
367076.6352079664,3450928.8003853890,0.5204877233
367076.8659399275,3450928.9326431695,0.5204877450
367077.0966718851,3450929.0649009547,0.5204877761
367077.3274038367,3450929.1971587460,0.5204878099
367077.3786648767,3450929.2265420733,0.5204878099
367077.3786648767,3450929.2265420733,0.5204877820
367077.6093968234,3450929.3587998636,0.5204878221
367077.8401287618,3450929.4910576614,0.5204878248
367077.9374842818,3450929.5468627955,0.5272526009
367078.1675075459,3450929.6807897827,0.5272526288
367078.3975308040,3450929.8147167750,0.5272526522
367078.6275540561,3450929.9486437710,0.5272526801
367078.8575773023,3450930.0825707722,0.5272527110
367079.0876005425,3450930.2164977794,0.5272527375
367079.3176237767,3450930.3504247912,0.5272527580
367079.5476470048,3450930.4843518059,0.5272527887
367079.7776702271,3450930.6182788266,0.5272528181
367080.0076934434,3450930.7522058529,0.5272528416
367080.2377166537,3450930.8861328829,0.5272528681
367080.4677398580,3450931.0200599176,0.5272529021
367080.6977630539,3450931.1539869579,0.5272529223
367080.9277862487,3450931.2879140037,0.5272529535
367081.1578094350,3450931.4218410542,0.5272529797
367081.3878326131,3450931.5557681080,0.5272530016
367081.6178557900,3450931.6896951678,0.5272530325
367081.8478789584,3450931.8236222323,0.5272530635
367082.0779021186,3450931.9575493014,0.5272530841
367082.3079252774,3450932.0914763762,0.5272531192
367082.5379484256,3450932.2254034556,0.5272531368
367082.7679715701,3450932.3593305382,0.5272531647
367082.9979947087,3450932.4932576260,0.5272532001
367083.2280178413,3450932.6271847212,0.5272532191
367083.4580409679,3450932.7611118187,0.5272532364
367083.6277224642,3450932.8599060206,0.5407217460
367083.8563043326,3450932.9971491182,0.5407217559
367084.0848861975,3450933.1343922168,0.5407217993
367084.3134680538,3450933.2716353238,0.5407218156
367084.5420499064,3450933.4088784335,0.5407218420
367084.7706317530,3450933.5461215479,0.5407218734
367084.9992135935,3450933.6833646684,0.5407219017
367085.2277954255,3450933.8206077926,0.5407219267
367085.4563772539,3450933.9578509224,0.5407219505
367085.6849590761,3450934.0950940559,0.5407219803
367085.9135408899,3450934.2323371936,0.5407220112
367086.1421227001,3450934.3695803387,0.5407220353
367086.3707045017,3450934.5068234862,0.5407220588
367086.5992862997,3450934.6440666388,0.5407220899
367086.8278680916,3450934.7813097974,0.5407221213
367087.0564498750,3450934.9185529607,0.5407221418
367087.2850316548,3450935.0557961282,0.5407221670
367087.5136134285,3450935.1930392999,0.5407221953
367087.7421951960,3450935.3302824767,0.5407222297
367087.9707769551,3450935.4675256591,0.5407222472
367088.1993587106,3450935.6047688448,0.5407222844
367088.4279404576,3450935.7420120370,0.5407223035
367088.6565222009,3450935.8792552329,0.5407223335
367088.8851039357,3450936.0164984330,0.5407223585
367089.1136856668,3450936.1537416386,0.5407223866
367089.3422673919,3450936.2909848494,0.5407224104
367089.5708491109,3450936.4282280640,0.5407224462
367089.7994308214,3450936.5654712846,0.5407224640
367090.0280125282,3450936.7027145084,0.5407224979
367090.2565942290,3450936.8399577392,0.5407225263
367090.4851759213,3450936.9772009738,0.5407225439
367090.7137576099,3450937.1144442116,0.5407225828
367090.9423392900,3450937.2516874564,0.5407226001
367091.1709209666,3450937.3889307044,0.5407226285
367091.3995026370,3450937.5261739576,0.5407226629
367091.6280842989,3450937.6634172164,0.5407226818
367091.8566659571,3450937.8006604789,0.5407227130
367092.0852476094,3450937.9379037474,0.5407227399
367092.3138292554,3450938.0751470206,0.5407227667
367092.5424108930,3450938.2123902971,0.5407227932
367092.7709925270,3450938.3496335796,0.5407228246
367092.9995741524,3450938.4868768668,0.5407228450
367093.2281557742,3450938.6241201581,0.5407228613
367093.2591629354,3450938.6427372498,0.5407228613
367093.2591629354,3450938.6427372498,0.1621320825
367093.5136337960,3450938.6843604953,0.1621321143
367093.7681046542,3450938.7259837487,0.1621321425
367094.0225755101,3450938.7676070090,0.1621321528
367094.2770463637,3450938.8092302717,0.1621321897
367094.5315172125,3450938.8508535433,0.1621322065
367094.6135404989,3450938.8642699244,0.1411628726
367094.8686013912,3450938.9005161319,0.1411628902
367095.1236622839,3450938.9367623441,0.1411629266
367095.3787231722,3450938.9730085651,0.1411629462
367095.6337840607,3450939.0092547913,0.1411629700
367095.8888449449,3450939.0455010231,0.1411629701
367095.9285631636,3450939.0511453059,0.1187626377
367096.1841606539,3450939.0816442645,0.1187626588
367096.4397581373,3450939.1121432278,0.1187626818
367096.6953556216,3450939.1426421972,0.1187627167
367096.9509531041,3450939.1731411754,0.1187627367
367097.2042310422,3450939.2033633809,0.0948046896
367097.4602957653,3450939.2277125106,0.0948047208
367097.7163604868,3450939.2520616483,0.0948047384
367097.9724252045,3450939.2764107902,0.0948047723
367098.2284899232,3450939.3007599409,0.0948047837
367098.4405441497,3450939.3209241438,0.0691512622
367098.6969874027,3450939.3386858390,0.0691512933
367098.9534306545,3450939.3564475421,0.0691513099
367099.2098739051,3450939.3742092494,0.0691513409
367099.4663171546,3450939.3919709646,0.0691513619
367099.6375024053,3450939.4038275629,0.0416534005
367099.8942120257,3450939.4145265799,0.0416534278
367100.1509216454,3450939.4252256039,0.0416534529
367100.4076312667,3450939.4359246343,0.0416534770
367100.6643408847,3450939.4466236709,0.0416534940
367100.7951059123,3450939.4520736434,0.0121511557
367101.0519413656,3450939.4551946446,0.0121511720
367101.3087768185,3450939.4583156500,0.0121511991
367101.5656122734,3450939.4614366624,0.0121512228
367101.8224477253,3450939.4645576808,0.0121512393
367101.9133545934,3450939.4656623662,-0.0113928709
367102.1701718558,3450939.4627363537,-0.0113928473
367102.4269891180,3450939.4598103473,-0.0113928045
367102.4577209388,3450939.4594602105,-0.0362348559
367102.7144049203,3450939.4501552307,-0.0362348339
367102.9710889042,3450939.4408502565,-0.0362348088
367103.2277728859,3450939.4315452888,-0.0362347816
367103.4844568678,3450939.4222403280,-0.0362347766
367103.5169376371,3450939.4210628793,-0.0715098846
367103.7732310008,3450939.4027040661,-0.0715098639
367104.0295243675,3450939.3843452581,-0.0715098337
367104.2858177323,3450939.3659864580,-0.0715098094
367104.5367994427,3450939.3480081484,-0.1094147841
367104.7924091947,3450939.3199285204,-0.1094147595
367105.0480189455,3450939.2918488989,-0.1094147274
367105.3036286997,3450939.2637692853,-0.1094147202
367105.5173066494,3450939.2402960267,-0.1396800695
367105.7721736341,3450939.2044628435,-0.1396800429
367105.9928022212,3450939.1734434352,-0.1607732771
367106.2470477056,3450939.1322116884,-0.1607732463
367106.4584590768,3450939.0979264840,-0.1826240328
367106.7119704218,3450939.0511075645,-0.1826239976
367106.9142773071,3450939.0137451817,-0.2052519557
367107.1669311033,3450938.9611467849,-0.2052519375
367107.3602568232,3450938.9208995290,-0.2286747895
367107.6119181216,3450938.8623263855,-0.2286747732
367107.7963977208,3450938.8193895123,-0.2529081232
367108.0469192838,3450938.7546442277,-0.2529080993
367108.2226999035,3450938.7092151437,-0.2779648145
367108.4719214553,3450938.6380992401,-0.2779647794
367108.6391633721,3450938.5903764074,-0.3038543132
367108.8869109080,3450938.5126915900,-0.3038542952
367109.0457882246,3450938.4628733164,-0.3305826048
367109.2918733397,3450938.3784228219,-0.3305825871
367109.4425743644,3450938.3267058567,-0.3581508509
367109.6867937250,3450938.2352962149,-0.3581508287
367109.8295218895,3450938.1818740396,-0.3865556167
367110.0716567660,3450938.0833168579,-0.3865555822
367110.2066307033,3450938.0283778515,-0.4157874946
367110.4464467213,3450937.9224920264,-0.4157874631
367110.5739008065,3450937.8662173040,-0.4458309571
367110.8111478603,3450937.7528313585,-0.4458309372
367110.9313322942,3450937.6953923944,-0.4766639276
367111.1657446924,3450937.5743470094,-0.4766639085
367111.2789251716,3450937.5159031125,-0.5082572821
367111.5102220718,3450937.3870538641,-0.5082572580
367111.6166792428,3450937.3277494563,-0.5405735163
367111.8445655202,3450937.1909699519,-0.5405734919
367111.9445947966,3450937.1309314352,-0.5735687911
367112.1687620512,3450936.9861160009,-0.5735687653
367112.2626715475,3450936.9254490505,-0.6071900974
367112.4827998193,3450936.7725161347,-0.6071900865
367112.5709096846,3450936.7113022879,-0.6413775952
367112.7866693597,3450936.5501972828,-0.6413775661
367112.8693092133,3450936.4884911589,-0.6760641463
367113.0803634579,3450936.3191892784,-0.6760641227
367113.1578700316,3450936.2570156506,-0.7111754218
367113.3638777348,3450936.0795246577,-0.7111754023
367113.4365921447,3450936.0168757755,-0.7466312041
367113.6372112030,3450935.8312382177,-0.7466311803
367113.7054756447,3450935.7680715187,-0.7823466229
367113.9003665631,3450935.5743664205,-0.7823465989
367113.9645204397,3450935.5106028933,-0.8182325436
367114.1533503369,3450935.3089470286,-0.8182325061
367114.2137265271,3450935.2444698876,-0.8541970907
367114.3961733037,3450935.0350183034,-0.8541970605
367114.4530940013,3450934.9696725090,-0.8901476189
367114.6288504748,3450934.7526181587,-0.8901475883
367114.6826228650,3450934.6862107585,-0.9259919395
367114.8514008586,3450934.4617833872,-0.9259919306
367114.9023129261,3450934.3940846249,-0.9616380230
367115.0638475078,3450934.1625491777,-0.9616380060
367115.1121644706,3450934.0932941050,-0.9969991112
367115.2662170950,3450933.8549475954,-0.9969990686
367115.3121772123,3450933.7838392155,-1.0319904170
367115.4585393138,3450933.5390077811,-1.0319904131
367115.5023513399,3450933.4657199490,-1.0665339889
367115.6408465513,3450933.2147545652,-1.0665339786
367115.6826868531,3450933.1389362966,-1.1005578577
367115.8131729190,3450932.8822083576,-1.1005578452
367115.8531836594,3450932.8034882694,-1.1339966405
367115.9755536544,3450932.5413848632,-1.1339966258
367116.0138417581,3450932.4593758541,-1.1667923191
367116.1280245052,3450932.1922948211,-1.1667923064
367116.1646612412,3450932.1065990641,-1.1988953210
367116.2706207966,3450931.8349439548,-1.1988953007
367116.3056420134,3450931.7451578863,-1.2302628898
367116.4033769006,3450931.4693333511,-1.2302628916
367116.4367841711,3450931.3750523305,-1.2608609455
367116.5263255163,3450931.0954595259,-1.2608609360
367116.5580876166,3450930.9962823871,-1.2906620716
367116.6394972363,3450930.7133150320,-1.2906620739
367116.6695523494,3450930.6088480665,-1.3196459596
367116.7429202274,3450930.3228888768,-1.3196459623
367116.7711784656,3450930.2127493550,-1.3196459623
367116.7711784656,3450930.2127493550,-0.9605581173
367116.9329369423,3450929.9814257338,-0.9605580947
367117.0946954238,3450929.7501021167,-0.9605580610
367117.2564539150,3450929.5187785025,-0.9605580609
367117.3293856505,3450929.4144820757,-0.9323585484
367117.4968921101,3450929.1887681498,-0.9323585202
367117.6643985772,3450928.9630542272,-0.9323584982
367117.8319050516,3450928.7373403050,-0.9323584715
367117.9994115333,3450928.5116263856,-0.9323584045
367118.0153380374,3450928.4901655256,-0.9052142468
367118.1881986701,3450928.2699856670,-0.9052142201
367118.3610593101,3450928.0498058111,-0.9052141889
367118.5339199576,3450927.8296259600,-0.9052141631
367118.7067806125,3450927.6094461111,-0.9052141396
367118.8796412746,3450927.3892662637,-0.9052141087
367119.0525019440,3450927.1690864209,-0.9052140749
367119.2253626233,3450926.9489065809,-0.9052140526
367119.3982233076,3450926.7287267447,-0.9052140260
367119.5710839991,3450926.5085469112,-0.9052139991
367119.7439446981,3450926.2883670805,-0.9052139711
367119.9168054044,3450926.0681872531,-0.9052139435
367120.0896661180,3450925.8480074289,-0.9052139145
367120.2625268390,3450925.6278276085,-0.9052138876
367120.4353875674,3450925.4076477909,-0.9052138628
367120.6082483032,3450925.1874679751,-0.9052138334
367120.7101086953,3450925.0577242197,-0.9052138334
367120.7101086953,3450925.0577242197,-0.9937826787
367120.8648540484,3450924.8199867443,-0.9937826494
367121.0195994111,3450924.5822492694,-0.9937826205
367121.0963671884,3450924.4643098619,-0.9981483733
367121.2501717920,3450924.2257461292,-0.9981483472
367121.4039764029,3450923.9871823988,-0.9981483181
367121.5577810210,3450923.7486186726,-0.9981482959
367121.7115856463,3450923.5100549469,-0.9981482686
367121.8653902786,3450923.2714912244,-0.9981482410
367122.0144466690,3450923.0402924325,-1.0271006710
367122.1619004894,3450922.7963511362,-1.0271006499
367122.3093543145,3450922.5524098435,-1.0271006286
367122.4568081467,3450922.3084685509,-1.0271005983
367122.6042619859,3450922.0645272634,-1.0271005675
367122.7517158345,3450921.8205859773,-1.0271005489
367122.8991696879,3450921.5766446935,-1.0271005254
367123.0466235483,3450921.3327034111,-1.0271004885
367123.1940774181,3450921.0887621334,-1.0271004736
367123.3415312927,3450920.8448208561,-1.0271004392
367123.4889851767,3450920.6008795821,-1.0271004246
367123.6364390653,3450920.3569383086,-1.0271003931
367123.7838929610,3450920.1129970406,-1.0271003646
367123.9313468662,3450919.8690557727,-1.0271003430
367124.0788007760,3450919.6251145089,-1.0271003212
367124.2262546929,3450919.3811732456,-1.0271002963
367124.3158779783,3450919.2329044393,-1.0123313979
367124.4665957463,3450918.9916838892,-1.0123313802
367124.6173135192,3450918.7504633409,-1.0123313448
367124.7680313016,3450918.5092427963,-1.0123313283
367124.9187490886,3450918.2680222532,-1.0123313002
367125.0694668827,3450918.0268017137,-1.0123312780
367125.2201846840,3450917.7855811748,-1.0123312382
367125.3709024949,3450917.5443606419,-1.0123312269
367125.5216203104,3450917.3031401075,-1.0123311967
