x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
367137.56048939534, 3451031.356693448, 5.651112052131246, 0.890625, 0.34347688005269983, 0.00017422484046186062, 0.0, 1675671620.8346, 0.6112915893393875, 1, 24.01375000000002, 9.766666412353516, 0.0, 0.04934174194931984
367137.57552675944, 3451031.3658611355, 5.655818551851356, 0.890625, -0.13113251551421634, 0.00017422484046186062, 0.0, 1675671620.8553, 0.611314921819484, 1, 24.02265625000002, 9.766666412353516, 0.0, 0.04934174194931984
367137.5906687941, 3451031.375130892, 5.660331108639749, 0.890625, -0.14363651519384657, 0.00017422484046186062, 0.0, 1675671620.8558, 0.6113635153601726, 1, 24.031562500000017, 9.766666412353516, 0.0, 0.04934174194931984
367137.59825978, 3451031.3797642943, 5.6625466232461115, 0.90625, -0.2172203222209536, 0.00017422484046186062, 0.0, 1675671620.8762, 0.6114009682285673, 1, 24.040625000000016, 9.5, 0.0, 0.04934174194931984
367137.6136571129, 3451031.389185067, 5.66648483885473, 0.90625, 0.13213181097254625, 0.00017422484046186062, 0.0, 1675671620.8973, 0.6114650085681292, 1, 24.049687500000015, 9.5, 0.0, 0.04934174194931984
367137.6290500162, 3451031.398573839, 5.670634000721305, 0.90625, 0.013501584486049115, 0.00017422484046186062, 0.0, 1675671620.9190, 0.611526818163092, 1, 24.058750000000014, 10.533333778381348, 0.0, 0.04934174194931984
367137.6444643331, 3451031.408018472, 5.674994569423308, 0.90625, -0.07134796982219561, 0.00017422484046186062, 0.0, 1675671620.9443, 0.6115775354222008, 1, 24.067812500000013, 10.800000190734863, 0.0, 0.04934174194931984
367137.6599398456, 3451031.417487843, 5.679386115272042, 0.90625, -0.04473968500163309, 0.00017422484046186062, 0.0, 1675671620.9553, 0.6116030809661006, 1, 24.076875000000012, 11.800000190734863, 0.0, 0.04934174194931984
367137.67020251707, 3451031.432420828, 5.6279876675650105, 0.921875, 0.088017865276654, 0.00017422484046186062, 0.0, 1675671620.9748, 0.6113604347586068, 1, 24.08609375000001, 10.800000190734863, 0.0, 0.04934174194931984
367137.68577986484, 3451031.441989196, 5.632545026677382, 0.953125, 0.08520078750466688, 0.00017422484046186062, 0.0, 1675671620.9953, 0.611352256263066, 1, 24.09562500000001, 10.800000190734863, 0.0, 0.04934174194931984
367137.7092050136, 3451031.4563759672, 5.639775610333693, 0.953125, 0.0396231315130214, 0.00017422484046186062, 0.0, 1675671621.0163, 0.6113126310576682, 1, 24.105156250000007, 10.800000190734863, 0.0, 0.04934174194931984
367137.72486823244, 3451031.4659435293, 5.644705533682269, 0.9375, -0.1680684224392451, 0.00017422484046186062, 0.0, 1675671621.0365, 0.6112762424308249, 1, 24.114531250000006, 9.766666412353516, 0.0, 0.04934174194931984
367137.74068342027, 3451031.4756459417, 5.649239427468212, 0.9375, 0.023082226015156082, 0.00017422484046186062, 0.0, 1675671621.0572, 0.6112267303432799, 1, 24.123906250000005, 9.5, 0.0, 0.04934174194931984
367137.7564538671, 3451031.4852703004, 5.654022226198274, 0.953125, -0.1903477449000907, 0.00017422484046186062, 0.0, 1675671621.0833, 0.6112127549070023, 1, 24.133437500000003, 8.466666221618652, 0.0, 0.04934174194931984
367137.7723474518, 3451031.49495515, 5.658529810960816, 0.9375, 0.020256127896981918, 0.00017422484046186062, 0.0, 1675671621.1041, 0.6112202983474679, 1, 24.1428125, 7.166666507720947, 0.0, 0.04934174194931984
367137.80427018896, 3451031.514254916, 5.667238134740734, 0.96875, 0.06782048012175475, 0.00017422484046186062, 0.0, 1675671621.1267, 0.611275185349347, 1, 24.1525, 7.433333396911621, 0.0, 0.04934174194931984
367137.8122553752, 3451031.519060743, 5.669471291138773, 0.953125, -0.024549966102029343, 0.00017422484046186062, 0.0, 1675671621.1471, 0.6113047834237273, 1, 24.16203125, 7.433333396911621, 0.0, 0.04934174194931984
367137.8282942157, 3451031.5287087616, 5.67387007302102, 0.953125, 0.08658108928405976, 0.00017422484046186062, 0.0, 1675671621.1625, 0.6113753737276855, 1, 24.171562499999997, 7.433333396911621, 0.0, 0.04934174194931984
367137.8502094979, 3451031.550202951, 5.623728170860206, 0.96875, -0.0568749831138009, 0.00017422484046186062, 0.0, 1675671621.1788, 0.6112078863305124, 1, 24.181249999999995, 7.433333396911621, 0.0, 0.04934174194931984
367137.8664128995, 3451031.560076087, 5.627873203225327, 0.96875, 0.23770667240932564, 0.00017422484046186062, 0.0, 1675671621.1989, 0.6112573498593532, 1, 24.190937499999993, 7.433333396911621, 0.0, 0.04934174194931984
367137.87444127497, 3451031.564995805, 5.630190404380542, 0.96875, 0.4122537948490345, 0.00017422484046186062, 0.0, 1675671621.2244, 0.611272283852061, 1, 24.20062499999999, 7.433333396911621, 0.0, 0.04934174194931984
367137.8904687543, 3451031.5747771654, 5.635067575025284, 0.953125, -0.1918774094534436, 0.00017422484046186062, 0.0, 1675671621.2452, 0.6112935582585157, 1, 24.21015624999999, 7.433333396911621, 0.0, 0.04934174194931984
367137.9065349223, 3451031.5846670833, 5.639748251397483, 0.984375, -0.14222657429392144, 0.00017422484046186062, 0.0, 1675671621.2660, 0.6112809516393316, 1, 24.21999999999999, 7.433333396911621, 0.0, 0.04934174194931984
367137.9307014959, 3451031.599548409, 5.64648012444461, 0.96875, 0.5521556647339562, 0.00017422484046186062, 0.0, 1675671621.2867, 0.6112213497907382, 1, 24.22968749999999, 7.166666507720947, 0.0, 0.04934174194931984
367137.94668881, 3451031.6093432046, 5.651472660138867, 0.96875, 0.04648683709913372, 0.00017422484046186062, 0.0, 1675671621.3057, 0.6111801865512856, 1, 24.23937499999999, 7.433333396911621, 0.0, 0.04934174194931984
367137.97080657305, 3451031.6241647904, 5.6584432908351205, 0.984375, 0.0032762095497952037, 0.00017422484046186062, 0.0, 1675671621.3263, 0.6111392807969813, 1, 24.24921874999999, 6.400000095367432, 0.0, 0.04934174194931984
367137.97883446, 3451031.629110975, 5.6606745785640875, 0.96875, 0.06381299950448384, 0.00017422484046186062, 0.0, 1675671621.3469, 0.6111327272971483, 1, 24.25890624999999, 5.366666793823242, 0.0, 0.04934174194931984
367137.99494718417, 3451031.6390797286, 5.665032675853242, 0.984375, 0.6229349501576602, 0.00017422484046186062, 0.0, 1675671621.3580, 0.6111207324720742, 1, 24.26874999999999, 5.366666793823242, 0.0, 0.04934174194931984
367138.0057741008, 3451031.6564690266, 5.614015286078125, 0.96875, 0.3255005332853155, 0.00017422484046186062, 0.0, 1675671621.3780, 0.6112623242831994, 1, 24.27843749999999, 5.366666793823242, 0.0, 0.04934174194931984
367138.0218549018, 3451031.666517696, 5.618427520681771, 0.96875, -0.00043830600022057645, 0.00017422484046186062, 0.0, 1675671621.3984, 0.6112740468141977, 1, 24.288124999999987, 5.366666793823242, 0.0, 0.04934174194931984
367138.0378685974, 3451031.6765305763, 5.622893249368421, 0.984375, 0.04820932684173828, 0.00017422484046186062, 0.0, 1675671621.4234, 0.6112980375833601, 1, 24.29796874999999, 5.099999904632568, 0.0, 0.04934174194931984
367138.0539885829, 3451031.6866150717, 5.627177196233017, 0.96875, 0.410021286877838, 0.00017422484046186062, 0.0, 1675671621.4439, 0.6113209805204947, 1, 24.307656249999987, 6.400000095367432, 0.0, 0.04934174194931984
367138.0700151645, 3451031.6965300823, 5.631946063342523, 0.984375, -0.007501053085594067, 0.00017422484046186062, 0.0, 1675671621.4647, 0.6113703062365978, 1, 24.31749999999999, 6.133333206176758, 0.0, 0.04934174194931984
367138.08616124565, 3451031.70654304, 5.636484066628583, 0.984375, -0.37780183086389363, 0.00017422484046186062, 0.0, 1675671621.4652, 0.6114303905429788, 1, 24.32734374999999, 6.133333206176758, 0.0, 0.04934174194931984
367138.1023541723, 3451031.7165683354, 5.640878890241838, 0.96875, -0.2930309231175064, 0.00017422484046186062, 0.0, 1675671621.4882, 0.6115214805565792, 1, 24.33703124999999, 6.400000095367432, 0.0, 0.04934174194931984
367138.11050299666, 3451031.7216722225, 5.642928040085367, 0.96875, -0.12401933208820384, 0.00017422484046186062, 0.0, 1675671621.5061, 0.611537722951458, 1, 24.346718749999987, 6.400000095367432, 0.0, 0.04934174194931984
367138.12679223606, 3451031.731808237, 5.647254979865947, 0.984375, 0.26920302426792236, 0.00017422484046186062, 0.0, 1675671621.5282, 0.6116049816109963, 1, 24.35656249999999, 6.400000095367432, 0.0, 0.04934174194931984
367138.1430743073, 3451031.7418620717, 5.6518026153464005, 0.984375, -0.5618095099871305, 0.00017422484046186062, 0.0, 1675671621.5492, 0.6116573387986035, 1, 24.36640624999999, 6.400000095367432, 0.0, 0.04934174194931984
367138.15938991884, 3451031.7519327938, 5.656158292013537, 0.96875, -0.5856903746166289, 0.00017422484046186062, 0.0, 1675671621.5649, 0.6116956453553275, 1, 24.37609374999999, 5.366666793823242, 0.0, 0.04934174194931984
367138.17373848276, 3451031.7683140147, 5.603707339129405, 1.0, -0.4143373493753618, 0.00017422484046186062, 0.0, 1675671621.5843, 0.6112890506454813, 1, 24.38609374999999, 5.366666793823242, 0.0, 0.04934174194931984
367138.190200828, 3451031.778494657, 5.607860500622077, 1.0, 0.44666832160784387, 0.00017422484046186062, 0.0, 1675671621.6047, 0.6113087974470877, 1, 24.39609374999999, 5.099999904632568, 0.0, 0.04934174194931984
367138.21467975416, 3451031.7934895926, 5.615003347732417, 0.984375, -0.4539731615214301, 0.00017422484046186062, 0.0, 1675671621.6255, 0.611296070374165, 1, 24.405937499999993, 5.366666793823242, 0.0, 0.04934174194931984
367138.23916545574, 3451031.808575184, 5.622058436913134, 0.984375, 0.01634240687824899, 0.00017422484046186062, 0.0, 1675671621.6463, 0.6112632170537582, 1, 24.415781249999995, 6.133333206176758, 0.0, 0.04934174194931984
367138.2474035842, 3451031.8136363565, 5.624304843797447, 1.0, 0.34833692586320597, 0.00017422484046186062, 0.0, 1675671621.6668, 0.6112546051356595, 1, 24.425781249999996, 7.433333396911621, 0.0, 0.04934174194931984
367138.26373597555, 3451031.8236205406, 5.629194202220714, 0.984375, -0.15884215812733435, 0.00017422484046186062, 0.0, 1675671621.6877, 0.6112386144040984, 1, 24.435624999999998, 7.433333396911621, 0.0, 0.04934174194931984
367138.2802203189, 3451031.833755115, 5.633698155016049, 1.0, -0.2199478780801784, 0.00017422484046186062, 0.0, 1675671621.7139, 0.61123553114603, 1, 24.445625, 7.433333396911621, 0.0, 0.04934174194931984
367138.29671245726, 3451031.843855047, 5.638128697143264, 0.984375, 0.1815835949886107, 0.00017422484046186062, 0.0, 1675671621.7359, 0.6112641084455963, 1, 24.45546875, 6.400000095367432, 0.0, 0.04934174194931984
367138.3133167399, 3451031.853965131, 5.6424088667090695, 0.984375, 0.29996802730078886, 0.00017422484046186062, 0.0, 1675671621.7484, 0.6112969224615332, 1, 24.465312500000003, 5.366666793823242, 0.0, 0.04934174194931984
367138.32157390524, 3451031.858955767, 5.644688734825721, 0.984375, -0.023416736400629717, 0.00017422484046186062, 0.0, 1675671621.7490, 0.6113252415842085, 1, 24.475156250000005, 5.366666793823242, 0.0, 0.04934174194931984
367138.3437401904, 3451031.879012352, 5.595580429023551, 0.984375, 0.09457376190756749, 0.00017422484046186062, 0.0, 1675671621.7661, 0.61092841562765, 1, 24.485000000000007, 4.066666603088379, 0.0, 0.04934174194931984
367138.3520251629, 3451031.884060384, 5.597799654645126, 0.96875, 0.2026726308825136, 0.00017422484046186062, 0.0, 1675671621.7863, 0.6109565297119324, 1, 24.494687500000005, 4.066666603088379, 0.0, 0.04934174194931984
367138.36861457606, 3451031.8942173067, 5.602140841647656, 1.0, 0.07436901964279836, 0.00017422484046186062, 0.0, 1675671621.8070, 0.6109821579855668, 1, 24.504687500000006, 1.7666666507720947, 0.0, 0.04934174194931984
367138.385136877, 3451031.9042992857, 5.60669944773625, 0.96875, 0.02106047632791936, 0.00017422484046186062, 0.0, 1675671621.8277, 0.6110328250087109, 1, 24.514375000000005, 3.0333333015441895, 0.0, 0.04934174194931984
367138.40156801004, 3451031.914435143, 5.611390435987888, 1.0, -0.17746270023307004, 0.00017422484046186062, 0.0, 1675671621.8538, 0.6110603859431394, 1, 24.524375000000006, 3.299999952316284, 0.0, 0.04934174194931984
367138.4180183053, 3451031.924556499, 5.616002315428094, 1.0, -0.12553117229599178, 5.807494744969662e-05, -0.0116149893012164, 1675671621.8743, 0.61110055216486, 1, 24.534375000000008, 3.0333333015441895, 0.0, 0.016447247937321663
367138.4509022707, 3451031.944849472, 5.6249111194553585, 0.984375, -0.3111943262431519, 5.807494744969662e-05, 0.0, 1675671621.8963, 0.6111452667546362, 1, 24.54421875000001, 2.0, 0.0, 0.016447247937321663
367138.4591286006, 3451031.9499149937, 5.627101352658054, 1.0, -0.3828480890212999, 5.807494744969662e-05, 0.0, 1675671621.9171, 0.6111676877768444, 1, 24.55421875000001, 2.0, 0.0, 0.016447247937321663
367138.47550619754, 3451031.960012802, 5.631483424679251, 0.984375, 0.15952959575810927, 5.807494744969662e-05, 0.0, 1675671621.9380, 0.611184729916384, 1, 24.564062500000013, 0.9666666388511658, 0.0, 0.016447247937321663
367138.49188817426, 3451031.970072813, 5.635711948583325, 0.984375, -0.08702179394285758, 5.807494744969662e-05, 0.0, 1675671621.9532, 0.6111811928303701, 1, 24.573906250000014, 0.7333333492279053, 0.0, 0.016447247937321663
367138.5122897895, 3451031.9913593424, 5.58655409550135, 0.984375, -0.13607851014720146, 5.807494744969662e-05, 0.0, 1675671621.9681, 0.6111864442364681, 1, 24.583750000000016, 0.7333333492279053, 0.0, 0.016447247937321663
367138.5203854702, 3451031.996383778, 5.588743744197794, 1.0, -0.25886390279748595, 5.807494744969662e-05, 0.0, 1675671621.9935, 0.6111760100410573, 1, 24.593750000000018, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.536599865, 3451032.006419219, 5.593027153999535, 0.984375, 0.11104938034541059, 5.807494744969662e-05, 0.0, 1675671622.0147, 0.6111776213948152, 1, 24.60359375000002, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.55266807805, 3451032.016372389, 5.597501803943732, 0.96875, 0.09112031807487131, 5.807494744969662e-05, 0.0, 1675671622.0351, 0.6111791976821017, 1, 24.613281250000018, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.56872040004, 3451032.02624727, 5.601960404078529, 0.96875, -0.11656590902038066, 5.807494744969662e-05, 0.0, 1675671622.0355, 0.611200901677285, 1, 24.622968750000016, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.5766823781, 3451032.0311306547, 5.604309468137734, 0.984375, -0.22796126035416125, 5.807494744969662e-05, 0.0, 1675671622.0560, 0.6112161240077612, 1, 24.632812500000018, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.60037389107, 3451032.0456016134, 5.611581248027976, 0.96875, -0.18025344515266234, 5.807494744969662e-05, 0.0, 1675671622.0771, 0.6112839851723675, 1, 24.642500000000016, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.6082523963, 3451032.0504015163, 5.61401586121298, 0.953125, -0.08149411897445644, 5.807494744969662e-05, 0.0, 1675671622.0975, 0.611308302582148, 1, 24.652031250000014, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.62393937394, 3451032.0599330305, 5.618957950995195, 0.96875, -0.19154365462077658, 5.807494744969662e-05, 0.0, 1675671622.1248, 0.6113344441757986, 1, 24.661718750000013, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.6474727913, 3451032.074083445, 5.626186849349185, 0.953125, -0.4791265184798066, 5.807494744969662e-05, 0.0, 1675671622.1456, 0.6114261620153658, 1, 24.67125000000001, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.6552766825, 3451032.0787446126, 5.628606833911093, 0.9375, -0.5581574906562867, -0.0, -0.006194661061300973, 1675671622.1612, 0.611473548572762, 1, 24.68062500000001, 0.9666666388511658, 0.0, -0.0
367138.67089152173, 3451032.088226308, 5.633037226661482, 0.9375, -0.09420648489339689, -0.0, 0.0, 1675671622.1775, 0.6114970139354003, 1, 24.69000000000001, 0.7333333492279053, 0.0, -0.0
367138.68006718607, 3451032.102995687, 5.5816118949935625, 0.9375, -0.021848068228701, -0.0, 0.0, 1675671622.1777, 0.6115211019172593, 1, 24.699375000000007, 0.7333333492279053, 0.0, -0.0
367138.6878319245, 3451032.107717391, 5.5838240528300105, 0.953125, -0.1241841436138598, -0.0, 0.0, 1675671622.1975, 0.6115442881724649, 1, 24.708906250000005, 0.9666666388511658, 0.0, -0.0
367138.7032661396, 3451032.11717043, 5.588256315835071, 0.9375, -0.25005933176594375, -0.0, 0.0, 1675671622.2182, 0.6115675221870118, 1, 24.718281250000004, 0.7333333492279053, 0.0, -0.0
367138.7186277005, 3451032.1265917555, 5.592519964382241, 0.921875, -0.29637932241177034, 5.807494744969662e-05, 0.00629965531657726, 1675671622.2384, 0.6116074528211186, 1, 24.727500000000003, 0.9666666388511658, 0.0, 0.016447247937321663
367138.7339527674, 3451032.1359907105, 5.596706574885162, 0.921875, 0.2581031125571853, -0.0, -0.00629965531657726, 1675671622.2637, 0.6116332068579533, 1, 24.73671875, 0.9666666388511658, 0.0, -0.0
367138.7491786939, 3451032.1452850713, 5.601108701226485, 0.9375, 0.34389322877754164, -0.0, 0.0, 1675671622.2849, 0.6116444697962296, 1, 24.74609375, 2.3071822230491534e-14, 0.0, -0.0
367138.7718758401, 3451032.158956411, 5.6081041573416694, 0.921875, -0.2969346273839387, 5.807494744969662e-05, 0.00629965531657726, 1675671622.2981, 0.6116688538836752, 1, 24.7553125, 2.3071822230491534e-14, 0.0, 0.016447247937321663
367138.77943084965, 3451032.163524686, 5.610361145838623, 0.90625, -0.21266371838576126, -0.0, -0.0064082700634148, 1675671622.3243, 0.6116780890431404, 1, 24.764374999999998, 2.3071822230491534e-14, 0.0, -0.0
367138.79443068715, 3451032.172597546, 5.615041295638621, 0.921875, 0.1254317184295881, -0.0, 0.0, 1675671622.3450, 0.6117093430506872, 1, 24.773593749999996, 2.3071822230491534e-14, 0.0, -0.0
367138.80937064486, 3451032.181630572, 5.6198564236192725, 0.90625, 0.0036831126446972007, -0.0, 0.0, 1675671622.3556, 0.6117459104487235, 1, 24.782656249999995, 2.3071822230491534e-14, 0.0, -0.0
367138.81503553, 3451032.1954889228, 5.569105857955273, 0.890625, -0.20588496227808156, -0.0, 0.0, 1675671622.3748, 0.6119137670393737, 1, 24.791562499999994, 2.3071822230491534e-14, 0.0, -0.0
367138.82990033564, 3451032.204661532, 5.573563809099353, 0.890625, -0.5366950396264067, -0.0, 0.0, 1675671622.3751, 0.6119372725992727, 1, 24.800468749999993, 2.3071822230491534e-14, 0.0, -0.0
367138.83729414, 3451032.2092392673, 5.57578407943528, 0.90625, -0.39450620594396363, -0.0, 0.0, 1675671622.3958, 0.6119527095563999, 1, 24.809531249999992, 2.3071822230491534e-14, 0.0, -0.0
367138.85198745533, 3451032.2183021135, 5.580388553052457, 0.890625, 0.04133980801206766, -0.0, 0.0, 1675671622.4171, 0.6120052696605915, 1, 24.81843749999999, 2.3071822230491534e-14, 0.0, -0.0
367138.86672097177, 3451032.227275357, 5.584995213157433, 0.890625, -0.008916592865403486, -0.0, 0.0, 1675671622.4371, 0.6120674955571515, 1, 24.82734374999999, 2.3071822230491534e-14, 0.0, -0.0
367138.88145856996, 3451032.236199502, 5.589388735937195, 0.890625, -0.5631223526451625, -0.0, 0.0, 1675671622.4629, 0.6120956626971625, 1, 24.83624999999999, 2.3071822230491534e-14, 0.0, -0.0
367138.90357376763, 3451032.2495829663, 5.5956381803768895, 0.890625, 0.19794709431159657, -0.0, 0.0, 1675671622.4840, 0.6121547285881563, 1, 24.845156249999988, 2.3071822230491534e-14, 0.0, -0.0
367138.9108812895, 3451032.254021084, 5.597838615883412, 0.890625, 0.35111551517411166, -0.0, 0.0, 1675671622.5048, 0.6121436275279848, 1, 24.854062499999987, 2.3071822230491534e-14, 0.0, -0.0
367138.9327441611, 3451032.267215415, 5.604430559884435, 0.875, -0.3875712504340524, -0.0, 0.0, 1675671622.5265, 0.61210801273561, 1, 24.862812499999986, 2.3071822230491534e-14, 0.0, -0.0
367138.947171325, 3451032.2760567577, 5.608771509135696, 0.875, -0.16077298045132365, -0.0, 0.0, 1675671622.5443, 0.6120721607880251, 1, 24.871562499999985, 2.3071822230491534e-14, 0.0, -0.0
367138.95908937283, 3451032.2936413307, 5.559782438427954, 0.890625, 0.4570915167734335, -0.0, 0.0, 1675671622.5580, 0.6121657507737162, 1, 24.880468749999984, 2.3071822230491534e-14, 0.0, -0.0
367138.9733675639, 3451032.302435599, 5.564312711185045, 0.875, 0.018957406292707424, -0.0, 0.0, 1675671622.5772, 0.6121225162704462, 1, 24.889218749999984, 2.3071822230491534e-14, 0.0, -0.0
367138.98051766434, 3451032.3068654714, 5.566494762245023, 0.859375, -0.26475132466820495, -0.0, 0.0, 1675671622.5979, 0.6120977056778543, 1, 24.897812499999983, 2.3071822230491534e-14, 0.0, -0.0
367138.9947642459, 3451032.3156688744, 5.570857812142618, 0.890625, -0.2694782368826059, -0.0, 0.0, 1675671622.6237, 0.6120889860919903, 1, 24.906718749999982, 2.3071822230491534e-14, 0.0, -0.0
367139.00899906346, 3451032.3244616915, 5.575193503400223, 0.875, 0.27226321077959587, -0.0, 0.0, 1675671622.6443, 0.6121087329972279, 1, 24.91546874999998, 0.9666666388511658, 0.0, -0.0
367139.0232257622, 3451032.3330783662, 5.579750714376633, 0.859375, -0.06708599553788956, -0.0, 0.0, 1675671622.6651, 0.612183479096283, 1, 24.92406249999998, 0.9666666388511658, 0.0, -0.0
367139.0374915975, 3451032.341789237, 5.584039253165723, 0.859375, -0.2922933116850421, -0.0, 0.0, 1675671622.6654, 0.6122465893584073, 1, 24.93265624999998, 2.3071822230491534e-14, 0.0, -0.0
367139.05165347597, 3451032.3503925763, 5.588452130250275, 0.859375, -0.215489112856416, -0.0, 0.0, 1675671622.6863, 0.6123357744164002, 1, 24.94124999999998, 2.3071822230491534e-14, 0.0, -0.0
367139.05877179286, 3451032.3547137044, 5.590559847070062, 0.875, -0.19899299725378553, -0.0, 0.0, 1675671622.7069, 0.6123842273288211, 1, 24.949999999999978, 2.3071822230491534e-14, 0.0, -0.0
367139.07286553713, 3451032.3632912217, 5.594981038976327, 0.84375, -0.04325221400128969, -0.0, 0.0, 1675671622.7290, 0.6124502997406118, 1, 24.958437499999977, 2.3071822230491534e-14, 0.0, -0.0
367139.0868777792, 3451032.371831074, 5.599381566835461, 0.84375, -0.3210226853079674, -0.0, 0.0, 1675671622.7467, 0.6124595131131771, 1, 24.966874999999977, 2.3071822230491534e-14, 0.0, -0.0
367139.0926201543, 3451032.384883029, 5.549416828369658, 0.859375, -0.15958798196430232, -0.0, 0.0, 1675671622.7640, 0.6125809060504026, 1, 24.975468749999976, 2.3071822230491534e-14, 0.0, -0.0
367139.0995824989, 3451032.3891562494, 5.551571055055234, 0.859375, -0.048914168201899304, -0.0, 0.0, 1675671622.7642, 0.6125792272115582, 1, 24.984062499999975, 2.3071822230491534e-14, 0.0, -0.0
367139.1064908517, 3451032.3934155586, 5.55382204594023, 0.84375, -0.11067330880458459, -0.0, 0.0, 1675671622.7844, 0.6125625074062895, 1, 24.992499999999975, 2.3071822230491534e-14, 0.0, -0.0
367139.13398809655, 3451032.410320606, 5.562975256285835, 0.84375, -0.32539067842098224, -0.0, 0.0, 1675671622.8056, 0.6124838655386369, 1, 25.000937499999974, 2.3071822230491534e-14, 0.0, -0.0
367139.1408465722, 3451032.414524592, 5.565202527960918, 0.828125, -0.4749477858512642, -0.0, 0.0, 1675671622.8259, 0.6124605485075376, 1, 25.009218749999974, 2.3071822230491534e-14, 0.0, -0.0
367139.15456185106, 3451032.422902605, 5.569514000295059, 0.859375, -0.35342763382613007, -0.0, 0.0, 1675671622.8467, 0.6124426468514566, 1, 25.017812499999973, 2.3071822230491534e-14, 0.0, -0.0
367139.16824952053, 3451032.4311883016, 5.573890768813862, 0.84375, -0.11261931744772986, -0.0, 0.0, 1675671622.8675, 0.6124793703055449, 1, 25.026249999999973, 2.3071822230491534e-14, 0.0, -0.0
367139.1818571948, 3451032.439399163, 5.578428861478968, 0.828125, -0.1179983532898094, -0.0, 0.0, 1675671622.8936, 0.6125156057771903, 1, 25.034531249999972, 2.3071822230491534e-14, 0.0, -0.0
367139.1954951877, 3451032.447536439, 5.582771155076031, 0.84375, -0.3546139261958086, -0.0, 0.0, 1675671622.9145, 0.6125712313168403, 1, 25.04296874999997, 2.3071822230491534e-14, 0.0, -0.0
367139.2091151785, 3451032.4556663237, 5.58690886214071, 0.828125, -0.35844136583655173, -0.0, 0.0, 1675671622.9365, 0.6126337127740773, 1, 25.05124999999997, 2.3071822230491534e-14, 0.0, -0.0
367139.22264913947, 3451032.463766088, 5.591070924357135, 0.828125, 0.06965262314990565, -0.0, 0.0, 1675671622.9367, 0.6126866329030043, 1, 25.05953124999997, 2.3071822230491534e-14, 0.0, -0.0
367139.22938762483, 3451032.467799315, 5.593177779192694, 0.8125, 0.21236471392656586, -0.0, 0.0, 1675671622.9499, 0.6127056784870195, 1, 25.06765624999997, 2.3071822230491534e-14, 0.0, -0.0
367139.2374884036, 3451032.4788904563, 5.541922301172398, 0.8125, 0.11722827591088185, -0.0, 0.0, 1675671622.9665, 0.6130518424694182, 1, 25.07578124999997, 2.3071822230491534e-14, 0.0, -0.0
367139.2441797773, 3451032.4829187277, 5.5440472189672425, 0.8125, -0.0673754706054667, -0.0, 0.0, 1675671622.9667, 0.6130657225208624, 1, 25.08390624999997, 2.3071822230491534e-14, 0.0, -0.0
367139.25750771764, 3451032.490929769, 5.5482490688347035, 0.8125, -0.15628982695089677, -0.0, 0.0, 1675671622.9880, 0.6130930842389919, 1, 25.09203124999997, 2.3071822230491534e-14, 0.0, -0.0
367139.2641275227, 3451032.4949581185, 5.550319334453202, 0.828125, -0.02520995911847311, -0.00017422484046186062, -0.021038471301054865, 1675671623.0083, 0.6130931667524053, 1, 25.10031249999997, 2.3071822230491534e-14, 0.0, -0.04934174194931984
367139.2773003328, 3451032.50292915, 5.5546446027483, 0.828125, 0.40261711785581267, -0.0012776508808172962, -0.13324389921273183, 1675671623.0334, 0.6131094463587727, 1, 25.10859374999997, 2.3071822230491534e-14, 0.0, -0.3618394434452057
367139.29036089545, 3451032.510787453, 5.559240403141952, 0.796875, 0.024479729303871628, -0.0048203320202547025, -0.4445717508313608, 1675671623.0540, 0.6131078276496793, 1, 25.11656249999997, 2.3071822230491534e-14, 0.0, -1.3651214838027954
367139.30336592556, 3451032.518580426, 5.563789056789646, 0.8125, -0.2397969591126577, -0.00638850399320566, -0.19300578128627172, 1675671623.0748, 0.6131081633028379, 1, 25.12468749999997, 2.3071822230491534e-14, 0.0, -1.809197187423706
367139.3163458495, 3451032.526397518, 5.568183011084965, 0.8125, -0.1066379008541482, -0.00638850399320566, 0.0, 1675671623.0751, 0.6130681996177163, 1, 25.132812499999968, 2.3071822230491534e-14, 0.0, -1.809197187423706
367139.32279974764, 3451032.5302859684, 5.5704226824622065, 0.796875, -0.01952723876131065, -0.007666342469933817, -0.16035620100118048, 1675671623.0959, 0.6130406208189627, 1, 25.140781249999968, 2.3071822230491534e-14, 0.0, -2.171036720275879
367139.3355992097, 3451032.5380086843, 5.575093529403128, 0.765625, -0.18717083825332245, -0.00859572558301624, -0.12138881476994907, 1675671623.1178, 0.6129593611769231, 1, 25.148437499999968, 2.3071822230491534e-14, 0.0, -2.434192657470703
367139.3483516465, 3451032.5457228553, 5.5796922340388235, 0.796875, -0.3917195671647915, -0.009292791815016403, -0.08747497813335385, 1675671623.1382, 0.6128698058649946, 1, 25.156406249999968, 2.3071822230491534e-14, 0.0, -2.6315596103668213
